Tweet Id;Text;Name;Screen Name;UTC;Created At;Favorites;Retweets;Language;Client;Tweet Type;URLs;Hashtags;Mentions;Media Type;Media URLs;;;
1294330376463286273;https://t.co/9rDBM38H2N;sad pics for sad people;sadpicturess;2020-08-14T17:49:43.000Z;Fri Aug 14 17:49:43 +0000 2020;3802;82;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfZinGqXkAE3kf9.jpg;;;
1294327364470571010;https://t.co/s7ohJI5ciO;sad pics for sad people;sadpicturess;2020-08-14T17:37:45.000Z;Fri Aug 14 17:37:45 +0000 2020;2093;99;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfZf3rPXYAIswJQ.jpg;;;
1294320402005622788;https://t.co/t1ZvH6L6EU;sad pics for sad people;sadpicturess;2020-08-14T17:10:05.000Z;Fri Aug 14 17:10:05 +0000 2020;2364;42;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfZZik1XsAASh6E.jpg;;;
1294300024831172608;https://t.co/p9p20UiWdp;sad pics for sad people;sadpicturess;2020-08-14T15:49:07.000Z;Fri Aug 14 15:49:07 +0000 2020;2627;195;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfZHAmtXoAIQFsw.jpg;;;
1294285645888794626;https://t.co/MED5qcxyGV;sad pics for sad people;sadpicturess;2020-08-14T14:51:59.000Z;Fri Aug 14 14:51:59 +0000 2020;1392;75;und;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfY57vQXgAIaQbg.jpg;;;
1294285119990255618;https://t.co/G9HFng4K7c;sad pics for sad people;sadpicturess;2020-08-14T14:49:53.000Z;Fri Aug 14 14:49:53 +0000 2020;1384;81;und;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfY5dFhXoAIfdF0.jpg;;;
1294284817530527745;https://t.co/XyPYtxbMCZ;sad pics for sad people;sadpicturess;2020-08-14T14:48:41.000Z;Fri Aug 14 14:48:41 +0000 2020;4153;347;und;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfY5Lg1XsAEvK_n.jpg;;;
1294284248556417024;https://t.co/dCEo87ABD7;sad pics for sad people;sadpicturess;2020-08-14T14:46:26.000Z;Fri Aug 14 14:46:26 +0000 2020;582;18;und;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfY4qVzWAAEkQzI.jpg;;;
1294271806149472258;#duyguicinadalet;sad pics for sad people;sadpicturess;2020-08-14T13:56:59.000Z;Fri Aug 14 13:56:59 +0000 2020;1149;69;und;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;1;0;;;;;
1294252860314615814;https://t.co/2yWimzgeYY;sad pics for sad people;sadpicturess;2020-08-14T12:41:42.000Z;Fri Aug 14 12:41:42 +0000 2020;2013;29;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfYcHHhWoAAmgA6.jpg;;;
1294245340414128128;https://t.co/KFqVhnm2Ng;sad pics for sad people;sadpicturess;2020-08-14T12:11:49.000Z;Fri Aug 14 12:11:49 +0000 2020;1313;79;und;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfYVRjvXsAEYey3.jpg;;;
1294215690929541120;https://t.co/zBnMxjdRbC;sad pics for sad people;sadpicturess;2020-08-14T10:14:00.000Z;Fri Aug 14 10:14:00 +0000 2020;1724;51;und;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfX6TwqWkAErKB9.jpg;;;
1294017162898792451;https://t.co/k7K5zEukPz;sad pics for sad people;sadpicturess;2020-08-13T21:05:07.000Z;Thu Aug 13 21:05:07 +0000 2020;2218;53;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfVFu4XXgAE5BjA.jpg;;;
1294015482924797952;https://t.co/Myl0MMkeS4;sad pics for sad people;sadpicturess;2020-08-13T20:58:27.000Z;Thu Aug 13 20:58:27 +0000 2020;2929;106;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfVENsUWoAEngOj.jpg;;;
1294012294494654473;https://t.co/IUKlLVHt7n;sad pics for sad people;sadpicturess;2020-08-13T20:45:47.000Z;Thu Aug 13 20:45:47 +0000 2020;1670;19;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfVBUFzXYAc88lu.jpg;;;
1294011624894930945;https://t.co/RH5QJvmsem;sad pics for sad people;sadpicturess;2020-08-13T20:43:07.000Z;Thu Aug 13 20:43:07 +0000 2020;1677;102;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfVAtgyXYAIfUOQ.jpg;;;
1294006513187594246;https://t.co/j40GuXolKu;sad pics for sad people;sadpicturess;2020-08-13T20:22:48.000Z;Thu Aug 13 20:22:48 +0000 2020;1519;58;und;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfU8EA4XYAAyFEx.jpg;;;
1294006137944145920;https://t.co/unhXoJQTzC;sad pics for sad people;sadpicturess;2020-08-13T20:21:19.000Z;Thu Aug 13 20:21:19 +0000 2020;2797;135;und;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfU7uNTWAAQaH9h.jpg;;;
1294001027767775232;https://t.co/WIahsLmJIk;sad pics for sad people;sadpicturess;2020-08-13T20:01:01.000Z;Thu Aug 13 20:01:01 +0000 2020;2878;232;und;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfU3EXGXYAUeCvc.jpg;;;
1293992391003774978;https://t.co/WugpyWbhYo;sad pics for sad people;sadpicturess;2020-08-13T19:26:41.000Z;Thu Aug 13 19:26:41 +0000 2020;4804;74;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfUvNySXgAEbNNV.jpg;;;
1293989481478066176;https://t.co/iTUu0mGmwU;sad pics for sad people;sadpicturess;2020-08-13T19:15:08.000Z;Thu Aug 13 19:15:08 +0000 2020;3096;175;und;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfUskblWAAAzVde.jpg;;;
1293973970866384896;https://t.co/7vIPmTLlxV;sad pics for sad people;sadpicturess;2020-08-13T18:13:30.000Z;Thu Aug 13 18:13:30 +0000 2020;7797;220;und;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfUedZGXoAMSoFM.jpg;;;
1293972264711528454;https://t.co/008T1LUDRD;sad pics for sad people;sadpicturess;2020-08-13T18:06:43.000Z;Thu Aug 13 18:06:43 +0000 2020;1642;38;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfUc6c9X0AA2uKF.jpg;;;
1293957544642314240;https://t.co/oxNoihVnZ5;sad pics for sad people;sadpicturess;2020-08-13T17:08:13.000Z;Thu Aug 13 17:08:13 +0000 2020;2990;168;und;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfUPhqxX0AIH2nt.jpg;;;
1293955109358108673;https://t.co/aIvDXotKm7;sad pics for sad people;sadpicturess;2020-08-13T16:58:33.000Z;Thu Aug 13 16:58:33 +0000 2020;745;19;und;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfUNT5fXsAMSzEJ.jpg;;;
1293954240587673600;https://t.co/3p0gAJBvzi;sad pics for sad people;sadpicturess;2020-08-13T16:55:06.000Z;Thu Aug 13 16:55:06 +0000 2020;1731;109;und;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfUMhWFWAAA0Cpg.jpg;;;
1293953509684019201;https://t.co/wKaBcgaowq;sad pics for sad people;sadpicturess;2020-08-13T16:52:11.000Z;Thu Aug 13 16:52:11 +0000 2020;1787;117;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfUL2ydXsAAnPt3.jpg;;;
1293934650398846976;https://t.co/aVMTPGPUOA;sad pics for sad people;sadpicturess;2020-08-13T15:37:15.000Z;Thu Aug 13 15:37:15 +0000 2020;946;29;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfT6s-LXYAAndoI.jpg;;;
1293934630379368449;https://t.co/yPUDTnKAhk;sad pics for sad people;sadpicturess;2020-08-13T15:37:10.000Z;Thu Aug 13 15:37:10 +0000 2020;9651;673;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfT6r3OXsAAwiRm.jpg;;;
1293921916902871045;https://t.co/LDCTRReIbX;sad pics for sad people;sadpicturess;2020-08-13T14:46:39.000Z;Thu Aug 13 14:46:39 +0000 2020;1492;20;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfTvH0gXkAA-Wot.jpg;;;
1293915353614102528;@Bettiltturkey 3-1 atletico;sad pics for sad people;sadpicturess;2020-08-13T14:20:34.000Z;Thu Aug 13 14:20:34 +0000 2020;0;0;pt;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Reply;;0;1;;;;;
1293915235988811776;https://t.co/kUXeJDjZkr;sad pics for sad people;sadpicturess;2020-08-13T14:20:06.000Z;Thu Aug 13 14:20:06 +0000 2020;3013;80;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfTpC28U4AIKr3Z.jpg;;;
1293868045866344449;https://t.co/JsJrH6uYQZ;sad pics for sad people;sadpicturess;2020-08-13T11:12:35.000Z;Thu Aug 13 11:12:35 +0000 2020;3056;28;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfS-IIXXoAE0r8H.jpg;;;
1293682192942608384;https://t.co/y9Z77F9JGu;sad pics for sad people;sadpicturess;2020-08-12T22:54:04.000Z;Wed Aug 12 22:54:04 +0000 2020;4758;229;und;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfQVFxsXoActAoc.jpg;;;
1293680213298216968;https://t.co/pflxJ1IPHz;sad pics for sad people;sadpicturess;2020-08-12T22:46:12.000Z;Wed Aug 12 22:46:12 +0000 2020;2853;194;und;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfQTS5yXgAAaEUu.jpg;;;
1293679363020468230;https://t.co/rRcZhdnmcQ;sad pics for sad people;sadpicturess;2020-08-12T22:42:50.000Z;Wed Aug 12 22:42:50 +0000 2020;1061;41;und;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfQShW7XgAA5ySS.jpg;;;
1293668815461638144;https://t.co/OueyOu6hNe;sad pics for sad people;sadpicturess;2020-08-12T22:00:55.000Z;Wed Aug 12 22:00:55 +0000 2020;7264;518;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfQI7OzWsAA-lkt.jpg;;;
1293667002402340868;https://t.co/Ng5k5X3s8E;sad pics for sad people;sadpicturess;2020-08-12T21:53:43.000Z;Wed Aug 12 21:53:43 +0000 2020;3231;171;und;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfQHR2iWsAACUkI.jpg;;;
1293646805364867072;https://t.co/WuHDoo2xb5;sad pics for sad people;sadpicturess;2020-08-12T20:33:27.000Z;Wed Aug 12 20:33:27 +0000 2020;4504;234;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfP05xDWoAIS67y.jpg;;;
1293644707533381633;https://t.co/7fpP0QUVNi;sad pics for sad people;sadpicturess;2020-08-12T20:25:07.000Z;Wed Aug 12 20:25:07 +0000 2020;1514;37;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfPy_hRXYAQ23aU.jpg;;;
1293641791145676800;https://t.co/UVvPtMpBRM;sad pics for sad people;sadpicturess;2020-08-12T20:13:32.000Z;Wed Aug 12 20:13:32 +0000 2020;2021;73;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfPwWYjWsAAcvbF.jpg;;;
1293621811263963144;https://t.co/EvXs1w8YHG;sad pics for sad people;sadpicturess;2020-08-12T18:54:08.000Z;Wed Aug 12 18:54:08 +0000 2020;4519;205;und;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfPeKhaWoAAk23I.jpg;https://pbs.twimg.com/media/EfPeLbbWAAAFE-b.jpg;;
1293612598890569729;https://t.co/x3FVg776i4;sad pics for sad people;sadpicturess;2020-08-12T18:17:32.000Z;Wed Aug 12 18:17:32 +0000 2020;1937;101;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfPVzIIWAAEgZHv.jpg;;;
1293612503189131266;https://t.co/QgGY24FYhH;sad pics for sad people;sadpicturess;2020-08-12T18:17:09.000Z;Wed Aug 12 18:17:09 +0000 2020;2428;94;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfPVtjAXoAUvuoT.jpg;;;
1293600300927004672;https://t.co/Up5TdGINh2;sad pics for sad people;sadpicturess;2020-08-12T17:28:40.000Z;Wed Aug 12 17:28:40 +0000 2020;2121;85;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfPKnTJWsAIFIkA.jpg;;;
1293574607342112768;https://t.co/KL8sSJHsYR;sad pics for sad people;sadpicturess;2020-08-12T15:46:34.000Z;Wed Aug 12 15:46:34 +0000 2020;2627;167;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfOzPsHWAAIaWvH.jpg;;;
1293573453300326400;https://t.co/LIPN9KvgcA;sad pics for sad people;sadpicturess;2020-08-12T15:41:59.000Z;Wed Aug 12 15:41:59 +0000 2020;3681;39;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfOyMi1XkAQFskD.jpg;;;
1293565435808538630;https://t.co/htv2A9BTur;sad pics for sad people;sadpicturess;2020-08-12T15:10:07.000Z;Wed Aug 12 15:10:07 +0000 2020;3232;32;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfOq5m9XoAEIUtU.jpg;;;
1293564140410286084;https://t.co/vSHa6Lw83G;sad pics for sad people;sadpicturess;2020-08-12T15:04:58.000Z;Wed Aug 12 15:04:58 +0000 2020;1998;86;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfOpuWNXsAEgYMZ.jpg;;;
1293515476711153664;https://t.co/OgLyqIh1xa;sad pics for sad people;sadpicturess;2020-08-12T11:51:36.000Z;Wed Aug 12 11:51:36 +0000 2020;6433;193;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfN9d3QXgAIx9aO.jpg;;;
1293505829719740417;https://t.co/6rtTmHeTUo;sad pics for sad people;sadpicturess;2020-08-12T11:13:16.000Z;Wed Aug 12 11:13:16 +0000 2020;1438;44;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfN0sG0WsAIc5Ih.jpg;;;
1293494142346067968;@vforBets biseyler geliyor beklemedeyizz;sad pics for sad people;sadpicturess;2020-08-12T10:26:50.000Z;Wed Aug 12 10:26:50 +0000 2020;6;0;tr;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Reply;;0;1;;;;;
1293482794371481600;https://t.co/KgpW5QG7cX;sad pics for sad people;sadpicturess;2020-08-12T09:41:44.000Z;Wed Aug 12 09:41:44 +0000 2020;5114;205;und;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfNfvNrWoAACTcp.jpg;;;
1293309406579499013;https://t.co/aQIIQi00iq;sad pics for sad people;sadpicturess;2020-08-11T22:12:45.000Z;Tue Aug 11 22:12:45 +0000 2020;2712;144;und;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfLCDACWAAAMYE7.jpg;;;
1293308576027607040;@aladdinsturkey 500 Milyon$’lık yarımada mı.. beklemedeyiz;sad pics for sad people;sadpicturess;2020-08-11T22:09:27.000Z;Tue Aug 11 22:09:27 +0000 2020;1;0;tr;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Reply;;0;1;;;;;
1293306545321762816;https://t.co/XzCdAKTREo;sad pics for sad people;sadpicturess;2020-08-11T22:01:23.000Z;Tue Aug 11 22:01:23 +0000 2020;788;54;und;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;0;0;video;https://video.twimg.com/ext_tw_video/1293306489734561799/pu/vid/482x270/cvOmHdlhR_34hjqk.mp4?tag=10;;;
1293297082556723200;https://t.co/F2rHrKqQLd;sad pics for sad people;sadpicturess;2020-08-11T21:23:47.000Z;Tue Aug 11 21:23:47 +0000 2020;2338;96;und;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfK21uAXgAQIscJ.jpg;;;
1293293460892659712;https://t.co/gFCrZ17EyT;sad pics for sad people;sadpicturess;2020-08-11T21:09:23.000Z;Tue Aug 11 21:09:23 +0000 2020;9177;402;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfKzi6FWoAE4J6_.jpg;;;
1293288326183690245;https://t.co/q2Vi3TqBDB;sad pics for sad people;sadpicturess;2020-08-11T20:48:59.000Z;Tue Aug 11 20:48:59 +0000 2020;2523;69;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfKu37CXoAAgNgo.jpg;;;
1293282918786314243;https://t.co/YHvXOeG5D2;sad pics for sad people;sadpicturess;2020-08-11T20:27:30.000Z;Tue Aug 11 20:27:30 +0000 2020;2788;96;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfKp9N5WsAAbjvN.jpg;;;
1293262609987272704;https://t.co/kEsaIB1m37;sad pics for sad people;sadpicturess;2020-08-11T19:06:48.000Z;Tue Aug 11 19:06:48 +0000 2020;1569;72;und;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfKXelkXoAA_VcW.jpg;;;
1293257467414155266;https://t.co/LcGvy4cXo0;sad pics for sad people;sadpicturess;2020-08-11T18:46:22.000Z;Tue Aug 11 18:46:22 +0000 2020;3009;151;und;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfKSzsBXYAAZrGk.jpg;;;
1293254473347981315;https://t.co/5axEHCrXXu;sad pics for sad people;sadpicturess;2020-08-11T18:34:28.000Z;Tue Aug 11 18:34:28 +0000 2020;2185;90;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfKQFdpXkAYUvsx.jpg;;;
1293252016089726977;https://t.co/8k7OJSUPfq;sad pics for sad people;sadpicturess;2020-08-11T18:24:42.000Z;Tue Aug 11 18:24:42 +0000 2020;844;17;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfKN2VuX0AA5uj6.jpg;;;
1293249287300710400;https://t.co/P33PcKWVXW;sad pics for sad people;sadpicturess;2020-08-11T18:13:52.000Z;Tue Aug 11 18:13:52 +0000 2020;3243;255;und;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfKLXgJWAAIy_HV.png;;;
1293239087642619905;https://t.co/OGkIMBRSio;sad pics for sad people;sadpicturess;2020-08-11T17:33:20.000Z;Tue Aug 11 17:33:20 +0000 2020;1410;88;und;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfKCF9LXoAMmkeh.jpg;;;
1293236771086651395;https://t.co/HIiZa52Q6l;sad pics for sad people;sadpicturess;2020-08-11T17:24:08.000Z;Tue Aug 11 17:24:08 +0000 2020;3257;64;und;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfJ__ApXgAAbEal.jpg;;;
1293225759998390275;https://t.co/QyIpwXoY7e;sad pics for sad people;sadpicturess;2020-08-11T16:40:22.000Z;Tue Aug 11 16:40:22 +0000 2020;1736;92;und;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfJ1-Q4WoAEfcad.jpg;;;
1293224876673826816;https://t.co/Ygqi4fkg4J;sad pics for sad people;sadpicturess;2020-08-11T16:36:52.000Z;Tue Aug 11 16:36:52 +0000 2020;1627;86;und;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfJ1K0aWkAI8Mtb.jpg;;;
1293224560574300161;@Atlasbettr 😂;sad pics for sad people;sadpicturess;2020-08-11T16:35:36.000Z;Tue Aug 11 16:35:36 +0000 2020;0;0;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Reply;;0;1;;;;;
1293224235033403394;https://t.co/2HfAGAHzIp;sad pics for sad people;sadpicturess;2020-08-11T16:34:19.000Z;Tue Aug 11 16:34:19 +0000 2020;1833;52;und;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfJ0ldkXgAE42Oj.jpg;;;
1293221424543477761;https://t.co/54WcPf28bF;sad pics for sad people;sadpicturess;2020-08-11T16:23:09.000Z;Tue Aug 11 16:23:09 +0000 2020;5773;474;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfJyB0MXoAY8F3d.jpg;;;
1293221299947528193;@CeltaOfficial alex;sad pics for sad people;sadpicturess;2020-08-11T16:22:39.000Z;Tue Aug 11 16:22:39 +0000 2020;1;0;en;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Reply;;0;1;;;;;
1293198937571184640;https://t.co/lUD3DZsDOR;sad pics for sad people;sadpicturess;2020-08-11T14:53:47.000Z;Tue Aug 11 14:53:47 +0000 2020;2052;71;und;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfJdklhX0AIhIdR.jpg;;;
1293183223338430468;https://t.co/p9ACzPLkGY;sad pics for sad people;sadpicturess;2020-08-11T13:51:21.000Z;Tue Aug 11 13:51:21 +0000 2020;2204;24;und;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfJPRzRU4AADSnb.jpg;;;
1293172817501003776;https://t.co/jZdudOLyvB;sad pics for sad people;sadpicturess;2020-08-11T13:10:00.000Z;Tue Aug 11 13:10:00 +0000 2020;1955;27;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfJF0gGXkAADfiB.jpg;;;
1293142925912793089;https://t.co/1ehO1Y7sgj;sad pics for sad people;sadpicturess;2020-08-11T11:11:13.000Z;Tue Aug 11 11:11:13 +0000 2020;15784;545;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfIqoQFWkAA7oD0.jpg;https://pbs.twimg.com/media/EfIqoP-XYAAK8hE.jpg;;
1293137915040669698;https://t.co/qT3C37CbGM;sad pics for sad people;sadpicturess;2020-08-11T10:51:18.000Z;Tue Aug 11 10:51:18 +0000 2020;2086;48;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;photo;https://pbs.twimg.com/media/EfImE3fWsAAj-82.jpg;;;
